  -505288740000.00000       -229676700000.00000       -459353400000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -476347626301.66382       -212302399188.75967       -450314455599.05914     
  -505288740000.00000       -505288740000.00000       -45935340000.000000        45935340000.000000        45935340000.000000        45935340000.000000       -504578538448.12726       -468494518288.47931       -25997376352.384583     
  -689030100000.00000        91870680000.000000       -137806020000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -673180288685.03369        102280559887.22775       -105496278138.61426     
   367482720000.00000        367482720000.00000        367482720000.00000        45935340000.000000        45935340000.000000        45935340000.000000        398052444494.53412        400102489867.00983        395265388998.52484     
   183741360000.00000       -91870680000.000000        643094760000.00000        45935340000.000000        45935340000.000000        45935340000.000000        215452921435.08789       -87933594469.633194        648544678734.43066     
  -321547380000.00000        505288740000.00000       -367482720000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -316650291284.53821        515469064401.69360       -329828311974.98761     
  -505288740000.00000       -505288740000.00000       -183741360000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -464971476733.34265       -477449404451.29810       -174945907981.65405     
   643094760000.00000        114838350000.00000        183741360000.00000        22967670000.000000        22967670000.000000        22967670000.000000        648632579234.52380        137654002360.40247        187322266417.37366     
   367482720000.00000        0.0000000000000000        459353400000.00000        91870680000.000000        91870680000.000000        91870680000.000000        420338159675.23096        56887406939.587868        542993676904.74976     
  -413418060000.00000       -551224080000.00000       -183741360000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -382835621508.74115       -548393007346.39697       -165724093310.53955     
   643094760000.00000        0.0000000000000000        45935340000.000000        45935340000.000000        45935340000.000000        45935340000.000000        684591617359.77222        40193857476.050766        66942138955.489967     
  -321547380000.00000        367482720000.00000       -505288740000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -313998644736.70734        386979205124.24060       -475830247683.91089     
  -45935340000.000000        0.0000000000000000       -689030100000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -23990647778.258980        16351412260.983812       -688418156967.30493     
  -275612040000.00000        459353400000.00000       -367482720000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -212530890564.89359        545228473775.08997       -363756801512.47919     
   551224080000.00000       -321547380000.00000       -275612040000.00000        45935340000.000000        45935340000.000000        45935340000.000000        564774683773.74438       -304755009200.43188       -250831456642.74585     
