    109  2  1  220  211   3   1 () 5d           () 2p            2.66E-01  1.51E+09 1.085E+03
    110  2  1  220  211   3   2 () 5d           () 3p            8.35E-01  5.42E+08 3.204E+03
    111  2  1  220  211   3   3 () 5d           () 4p            3.66E+00  2.38E+08 1.013E+04
    112  2  1  220  211   3   4 () 5d           () 5p           -0.00E+00  0.00E+00 1.000E+30
    113  2  1  220  211   3   5 () 5d           () 6p           -4.80E-01 -9.21E+06 1.864E+04
    114  2  1  220  211   3   6 () 5d           () 7p           -1.03E-01 -5.08E+06 1.163E+04
    115  2  1  220  211   3   7 () 5d           () 8p           -4.08E-02 -3.11E+06 9.348E+03
    116  2  1  220  211   3   8 () 5d           () 9p           -2.09E-02 -2.05E+06 8.239E+03
    117  2  1  220  211   3   9 () 5d           ()10p           -1.24E-02 -1.43E+06 7.595E+03
    118  2  1  220  211   4   1 () 6d           () 2p            1.30E-01  8.25E+08 1.025E+03
    119  2  1  220  211   4   2 () 6d           () 3p            3.37E-01  3.01E+08 2.734E+03
    120  2  1  220  211   4   3 () 6d           () 4p            8.91E-01  1.38E+08 6.562E+03
    121  2  1  220  211   4   4 () 6d           () 5p            3.75E+00  7.20E+07 1.864E+04
    122  2  1  220  211   4   5 () 6d           () 6p           -0.00E+00  0.00E+00 1.000E+30
    123  2  1  220  211   4   6 () 6d           () 7p           -7.02E-01 -4.90E+06 3.092E+04
    124  2  1  220  211   4   7 () 6d           () 8p           -1.54E-01 -2.92E+06 1.875E+04
    125  2  1  220  211   4   8 () 6d           () 9p           -6.14E-02 -1.88E+06 1.476E+04
    126  2  1  220  211   4   9 () 6d           ()10p           -3.17E-02 -1.29E+06 1.282E+04
    127  2  1  220  211   5   1 () 7d           () 2p            7.40E-02  5.01E+08 9.924E+02
    128  2  1  220  211   5   2 () 7d           () 3p            1.74E-01  1.84E+08 2.512E+03
    129  2  1  220  211   5   3 () 7d           () 4p            3.75E-01  8.54E+07 5.413E+03
    130  2  1  220  211   5   4 () 7d           () 5p            9.42E-01  4.65E+07 1.163E+04
    131  2  1  220  211   5   5 () 7d           () 6p            3.91E+00  2.73E+07 3.092E+04
    132  2  1  220  211   5   6 () 7d           () 7p           -0.00E+00  0.00E+00 1.000E+30
    133  2  1  220  211   5   7 () 7d           () 8p           -9.38E-01 -2.76E+06 4.764E+04
    134  2  1  220  211   5   8 () 7d           () 9p           -2.08E-01 -1.74E+06 2.826E+04
    135  2  1  220  211   5   9 () 7d           ()10p           -8.36E-02 -1.16E+06 2.189E+04
    136  2  1  220  211   6   1 () 8d           () 2p            4.65E-02  3.28E+08 9.722E+02
    137  2  1  220  211   6   2 () 8d           () 3p            1.03E-01  1.21E+08 2.386E+03
    138  2  1  220  211   6   3 () 8d           () 4p            2.00E-01  5.65E+07 4.861E+03
    139  2  1  220  211   6   4 () 8d           () 5p            4.05E-01  3.09E+07 9.348E+03
    140  2  1  220  211   6   5 () 8d           () 6p            9.95E-01  1.89E+07 1.875E+04
    141  2  1  220  211   6   6 () 8d           () 7p            4.11E+00  1.21E+07 4.764E+04
    142  2  1  220  211   6   7 () 8d           () 8p           -0.00E+00  0.00E+00 1.000E+30
    143  2  1  220  211   6   8 () 8d           () 9p           -1.18E+00 -1.63E+06 6.948E+04
    144  2  1  220  211   6   9 () 8d           ()10p           -2.65E-01 -1.08E+06 4.051E+04
    145  2  1  220  211   7   1 () 9d           () 2p            3.13E-02  2.27E+08 9.587E+02
    146  2  1  220  211   7   2 () 9d           () 3p            6.69E-02  8.38E+07 2.307E+03
    147  2  1  220  211   7   3 () 9d           () 4p            1.21E-01  3.91E+07 4.543E+03
    148  2  1  220  211   7   4 () 9d           () 5p            2.19E-01  2.15E+07 8.239E+03
    149  2  1  220  211   7   5 () 9d           () 6p            4.33E-01  1.32E+07 1.476E+04
    150  2  1  220  211   7   6 () 9d           () 7p            1.05E+00  8.77E+06 2.826E+04
    151  2  1  220  211   7   7 () 9d           () 8p            4.33E+00  5.98E+06 6.948E+04
    152  2  1  220  211   7   8 () 9d           () 9p           -0.00E+00  0.00E+00 1.000E+30
    153  2  1  220  211   7   9 () 9d           ()10p           -1.44E+00 -1.02E+06 9.714E+04
    154  2  1  220  211   8   1 ()10d           () 2p            2.22E-02  1.64E+08 9.494E+02
    155  2  1  220  211   8   2 ()10d           () 3p            4.61E-02  6.06E+07 2.253E+03
    156  2  1  220  211   8   3 ()10d           () 4p            8.00E-02  2.83E+07 4.340E+03
    157  2  1  220  211   8   4 ()10d           () 5p            1.35E-01  1.56E+07 7.595E+03
    158  2  1  220  211   8   5 ()10d           () 6p            2.36E-01  9.58E+06 1.282E+04
    159  2  1  220  211   8   6 ()10d           () 7p            4.59E-01  6.39E+06 2.189E+04
    160  2  1  220  211   8   7 ()10d           () 8p            1.11E+00  4.51E+06 4.051E+04
    161  2  1  220  211   8   8 ()10d           () 9p            4.56E+00  3.22E+06 9.714E+04
    162  2  1  220  211   8   9 ()10d           ()10p           -0.00E+00  0.00E+00 1.000E+30
    163  2  1  231  220   1   1 () 4f           () 3d            1.02E+01  3.10E+09 4.687E+03
    164  2  1  231  220   1   2 () 4f           () 4d           -0.00E+00  0.00E+00 1.000E+30
    165  2  1  231  220   1   3 () 4f           () 5d           -1.24E-01 -8.07E+06 1.013E+04
    166  2  1  231  220   1   4 () 4f           () 6d           -2.22E-02 -3.44E+06 6.562E+03
    167  2  1  231  220   1   5 () 4f           () 7d           -7.90E-03 -1.80E+06 5.413E+03
    168  2  1  231  220   1   6 () 4f           () 8d           -3.80E-03 -1.07E+06 4.861E+03
    169  2  1  231  220   1   7 () 4f           () 9d           -2.16E-03 -6.98E+05 4.543E+03
    170  2  1  231  220   1   8 () 4f           ()10d           -1.36E-03 -4.82E+05 4.340E+03
    171  2  1  231  220   2   1 () 5f           () 3d            1.57E+00  1.02E+09 3.204E+03
    172  2  1  231  220   2   2 () 5f           () 4d            8.90E+00  5.79E+08 1.013E+04
    173  2  1  231  220   2   3 () 5f           () 5d           -0.00E+00  0.00E+00 1.000E+30
    174  2  1  231  220   2   4 () 5f           () 6d           -3.26E-01 -6.26E+06 1.864E+04
    175  2  1  231  220   2   5 () 5f           () 7d           -6.20E-02 -3.06E+06 1.163E+04
    176  2  1  231  220   2   6 () 5f           () 8d           -2.28E-02 -1.74E+06 9.348E+03
    177  2  1  231  220   2   7 () 5f           () 9d           -1.12E-02 -1.10E+06 8.239E+03
    178  2  1  231  220   2   8 () 5f           ()10d           -6.42E-03 -7.42E+05 7.595E+03
    179  2  1  231  220   3   1 () 6f           () 3d            5.39E-01  4.81E+08 2.734E+03
    180  2  1  231  220   3   2 () 6f           () 4d            1.86E+00  2.88E+08 6.562E+03
    181  2  1  231  220   3   3 () 6f           () 5d            8.44E+00  1.62E+08 1.864E+04
    182  2  1  231  220   3   4 () 6f           () 6d           -0.00E+00  0.00E+00 1.000E+30
    183  2  1  231  220   3   5 () 6f           () 7d           -5.79E-01 -4.04E+06 3.092E+04
    184  2  1  231  220   3   6 () 6f           () 8d           -1.15E-01 -2.18E+06 1.875E+04
    185  2  1  231  220   3   7 () 6f           () 9d           -4.31E-02 -1.32E+06 1.476E+04
    186  2  1  231  220   3   8 () 6f           ()10d           -2.14E-02 -8.69E+05 1.282E+04
    187  2  1  231  220   4   1 () 7f           () 3d            2.56E-01  2.71E+08 2.512E+03
    188  2  1  231  220   4   2 () 7f           () 4d            7.23E-01  1.65E+08 5.413E+03
    189  2  1  231  220   4   3 () 7f           () 5d            1.97E+00  9.72E+07 1.163E+04
    190  2  1  231  220   4   4 () 7f           () 6d            8.33E+00  5.81E+07 3.092E+04
    191  2  1  231  220   4   5 () 7f           () 7d           -0.00E+00  0.00E+00 1.000E+30
    192  2  1  231  220   4   6 () 7f           () 8d           -8.67E-01 -2.55E+06 4.764E+04
    193  2  1  231  220   4   7 () 7f           () 9d           -1.77E-01 -1.48E+06 2.826E+04
    194  2  1  231  220   4   8 () 7f           ()10d           -6.75E-02 -9.39E+05 2.189E+04
    195  2  1  231  220   5   1 () 8f           () 3d            1.44E-01  1.69E+08 2.386E+03
    196  2  1  231  220   5   2 () 8f           () 4d            3.66E-01  1.03E+08 4.861E+03
    197  2  1  231  220   5   3 () 8f           () 5d            8.08E-01  6.17E+07 9.348E+03
    198  2  1  231  220   5   4 () 8f           () 6d            2.04E+00  3.87E+07 1.875E+04
    199  2  1  231  220   5   5 () 8f           () 7d            8.39E+00  2.47E+07 4.764E+04
    200  2  1  231  220   5   6 () 8f           () 8d           -0.00E+00  0.00E+00 1.000E+30
    201  2  1  231  220   5   7 () 8f           () 9d           -1.18E+00 -1.63E+06 6.948E+04
    202  2  1  231  220   5   8 () 8f           ()10d           -2.46E-01 -1.00E+06 4.051E+04
    203  2  1  231  220   6   1 () 9f           () 3d            9.03E-02  1.13E+08 2.307E+03
    204  2  1  231  220   6   2 () 9f           () 4d            2.15E-01  6.95E+07 4.543E+03
    205  2  1  231  220   6   3 () 9f           () 5d            4.24E-01  4.17E+07 8.239E+03
    206  2  1  231  220   6   4 () 9f           () 6d            8.62E-01  2.64E+07 1.476E+04
    207  2  1  231  220   6   5 () 9f           () 7d            2.10E+00  1.75E+07 2.826E+04
    208  2  1  231  220   6   6 () 9f           () 8d            8.56E+00  1.18E+07 6.948E+04
    209  2  1  231  220   6   7 () 9f           () 9d           -0.00E+00  0.00E+00 1.000E+30
    210  2  1  231  220   6   8 () 9f           ()10d           -1.51E+00 -1.07E+06 9.714E+04
    211  2  1  231  220   7   1 ()10f           () 3d            6.08E-02  7.99E+07 2.253E+03
    212  2  1  231  220   7   2 ()10f           () 4d            1.39E-01  4.92E+07 4.340E+03
    213  2  1  231  220   7   3 ()10f           () 5d            2.55E-01  2.95E+07 7.595E+03
    214  2  1  231  220   7   4 ()10f           () 6d            4.62E-01  1.88E+07 1.282E+04
    215  2  1  231  220   7   5 ()10f           () 7d            9.05E-01  1.26E+07 2.189E+04
    216  2  1  231  220   7   6 ()10f           () 8d            2.17E+00  8.82E+06 4.051E+04
    217  2  1  231  220   7   7 ()10f           () 9d            8.79E+00  6.21E+06 9.714E+04
    218  2  1  231  220   7   8 ()10f           ()10d           -0.00E+00  0.00E+00 1.000E+30
    219  2  1  240  231   1   1 () 5g           () 4f            1.88E+01  1.22E+09 1.013E+04
    220  2  1  240  231   1   2 () 5g           () 5f           -0.00E+00  0.00E+00 1.000E+30
    221  2  1  240  231   1   3 () 5g           () 6f           -1.33E-01 -2.55E+06 1.864E+04
    222  2  1  240  231   1   4 () 5g           () 7f           -2.11E-02 -1.04E+06 1.163E+04
    223  2  1  240  231   1   5 () 5g           () 8f           -7.01E-03 -5.35E+05 9.348E+03
    224  2  1  240  231   1   6 () 5g           () 9f           -3.22E-03 -3.16E+05 8.239E+03
    225  2  1  240  231   1   7 () 5g           ()10f           -1.77E-03 -2.05E+05 7.595E+03
    226  2  1  240  231   2   1 () 6g           () 4f            2.55E+00  3.95E+08 6.562E+03
    227  2  1  240  231   2   2 () 6g           () 5f            1.66E+01  3.19E+08 1.864E+04
    228  2  1  240  231   2   3 () 6g           () 6f           -0.00E+00  0.00E+00 1.000E+30
    229  2  1  240  231   2   4 () 6g           () 7f           -3.56E-01 -2.48E+06 3.092E+04
    230  2  1  240  231   2   5 () 6g           () 8f           -6.18E-02 -1.17E+06 1.875E+04
    231  2  1  240  231   2   6 () 6g           () 9f           -2.14E-02 -6.55E+05 1.476E+04
    232  2  1  240  231   2   7 () 6g           ()10f           -1.01E-02 -4.10E+05 1.282E+04
    233  2  1  240  231   3   1 () 7g           () 4f            8.17E-01  1.86E+08 5.413E+03
    234  2  1  240  231   3   2 () 7g           () 5f            3.20E+00  1.58E+08 1.163E+04
    235  2  1  240  231   3   3 () 7g           () 6f            1.55E+01  1.08E+08 3.092E+04
    236  2  1  240  231   3   4 () 7g           () 7f           -0.00E+00  0.00E+00 1.000E+30
    237  2  1  240  231   3   5 () 7g           () 8f           -6.46E-01 -1.90E+06 4.764E+04
    238  2  1  240  231   3   6 () 7g           () 9f           -1.18E-01 -9.85E+05 2.826E+04
    239  2  1  240  231   3   7 () 7g           ()10f           -4.22E-02 -5.87E+05 2.189E+04
    240  2  1  240  231   4   1 () 8g           () 4f            3.72E-01  1.05E+08 4.861E+03
    241  2  1  240  231   4   2 () 8g           () 5f            1.18E+00  9.01E+07 9.348E+03
    242  2  1  240  231   4   3 () 8g           () 6f            3.43E+00  6.51E+07 1.875E+04
    243  2  1  240  231   4   4 () 8g           () 7f            1.51E+01  4.44E+07 4.764E+04
    244  2  1  240  231   4   5 () 8g           () 8f           -0.00E+00  0.00E+00 1.000E+30
    245  2  1  240  231   4   6 () 8g           () 9f           -9.83E-01 -1.36E+06 6.948E+04
    246  2  1  240  231   4   7 () 8g           ()10f           -1.88E-01 -7.64E+05 4.051E+04
    247  2  1  240  231   5   1 () 9g           () 4f            2.04E-01  6.59E+07 4.543E+03
    248  2  1  240  231   5   2 () 9g           () 5f            5.81E-01  5.71E+07 8.239E+03
    249  2  1  240  231   5   3 () 9g           () 6f            1.36E+00  4.16E+07 1.476E+04
    250  2  1  240  231   5   4 () 9g           () 7f            3.55E+00  2.96E+07 2.826E+04
    251  2  1  240  231   5   5 () 9g           () 8f            1.49E+01  2.06E+07 6.948E+04
    252  2  1  240  231   5   6 () 9g           () 9f           -0.00E+00  0.00E+00 1.000E+30
    253  2  1  240  231   5   7 () 9g           ()10f           -1.36E+00 -9.61E+05 9.714E+04
    254  2  1  240  231   6   1 ()10g           () 4f            1.26E-01  4.46E+07 4.340E+03
    255  2  1  240  231   6   2 ()10g           () 5f            3.34E-01  3.86E+07 7.595E+03
    256  2  1  240  231   6   3 ()10g           () 6f            6.99E-01  2.84E+07 1.282E+04
    257  2  1  240  231   6   4 ()10g           () 7f            1.47E+00  2.05E+07 2.189E+04
    258  2  1  240  231   6   5 ()10g           () 8f            3.64E+00  1.48E+07 4.051E+04
    259  2  1  240  231   6   6 ()10g           () 9f            1.49E+01  1.05E+07 9.714E+04
    260  2  1  240  231   6   7 ()10g           ()10f           -0.00E+00  0.00E+00 1.000E+30
    261  2  1  251  240   1   1 () 6h           () 5g            3.02E+01  5.80E+08 1.864E+04
    262  2  1  251  240   1   2 () 6h           () 6g           -0.00E+00  0.00E+00 1.000E+30
    263  2  1  251  240   1   3 () 6h           () 7g           -1.39E-01 -9.70E+05 3.092E+04
    264  2  1  251  240   1   4 () 6h           () 8g           -1.98E-02 -3.76E+05 1.875E+04
    265  2  1  251  240   1   5 () 6h           () 9g           -6.12E-03 -1.87E+05 1.476E+04
    266  2  1  251  240   1   6 () 6h           ()10g           -2.67E-03 -1.08E+05 1.282E+04
    267  2  1  251  240   2   1 () 7h           () 5g            3.63E+00  1.79E+08 1.163E+04
    268  2  1  251  240   2   2 () 7h           () 6g            2.69E+01  1.88E+08 3.092E+04
    269  2  1  251  240   2   3 () 7h           () 7g           -0.00E+00  0.00E+00 1.000E+30
    270  2  1  251  240   2   4 () 7h           () 8g           -3.78E-01 -1.11E+06 4.764E+04
    271  2  1  251  240   2   5 () 7h           () 9g           -6.00E-02 -5.01E+05 2.826E+04
    272  2  1  251  240   2   6 () 7h           ()10g           -1.96E-02 -2.73E+05 2.189E+04
    273  2  1  251  240   3   1 () 8h           () 5g            1.08E+00  8.24E+07 9.348E+03
    274  2  1  251  240   3   2 () 8h           () 6g            4.78E+00  9.07E+07 1.875E+04
    275  2  1  251  240   3   3 () 8h           () 7g            2.51E+01  7.38E+07 4.764E+04
    276  2  1  251  240   3   4 () 8h           () 8g           -0.00E+00  0.00E+00 1.000E+30
    277  2  1  251  240   3   5 () 8h           () 9g           -6.94E-01 -9.59E+05 6.948E+04
    278  2  1  251  240   3   6 () 8h           ()10g           -1.18E-01 -4.80E+05 4.051E+04
    279  2  1  251  240   4   1 () 9h           () 5g            4.67E-01  4.59E+07 8.239E+03
    280  2  1  251  240   4   2 () 9h           () 6g            1.67E+00  5.11E+07 1.476E+04
    281  2  1  251  240   4   3 () 9h           () 7g            5.24E+00  4.38E+07 2.826E+04
