*     i NZ NE iSLP jSLP iLV jLV iCONF           jCONF                  gF   gA(S-1)_    WL(A)
    199  1  1  231  220   5   5 ()_8f           ()_7d            8.39E+00  1.54E+06 1.906E+05
    200  1  1  231  220   5   6 ()_8f           ()_8d           -0.00E+00  0.00E+00 1.000E+30
    201  1  1  231  220   5   7 ()_8f           ()_9d           -1.18E+00 -1.02E+05 2.780E+05
    202  1  1  231  220   5   8 ()_8f           ()_10d           -2.46E-01 -6.25E+04 1.621E+05
    203  1  1  231  220   6   1 ()_9f           ()_3d            9.03E-02  7.07E+06 9.232E+03
    204  1  1  231  220   6   2 ()_9f           ()_4d            2.15E-01  4.34E+06 1.818E+04
    205  1  1  231  220   6   3 ()_9f           ()_5d            4.24E-01  2.60E+06 3.297E+04
    206  1  1  231  220   6   4 ()_9f           ()_6d            8.62E-01  1.65E+06 5.908E+04
    207  1  1  231  220   6   5 ()_9f           ()_7d            2.10E+00  1.10E+06 1.131E+05
    208  1  1  231  220   6   6 ()_9f           ()_8d            8.56E+00  7.39E+05 2.780E+05
    209  1  1  231  220   6   7 ()_9f           ()_9d           -0.00E+00  0.00E+00 1.000E+30
    210  1  1  231  220   6   8 ()_9f           ()_10d           -1.51E+00 -6.67E+04 3.887E+05
    211  1  1  231  220   7   1 ()_10f           ()_3d            6.08E-02  4.99E+06 9.017E+03
    212  1  1  231  220   7   2 ()_10f           ()_4d            1.39E-01  3.07E+06 1.737E+04
    213  1  1  231  220   7   3 ()_10f           ()_5d            2.55E-01  1.84E+06 3.039E+04
    214  1  1  231  220   7   4 ()_10f           ()_6d            4.62E-01  1.17E+06 5.129E+04
    215  1  1  231  220   7   5 ()_10f           ()_7d            9.05E-01  7.87E+05 8.760E+04
    216  1  1  231  220   7   6 ()_10f           ()_8d            2.17E+00  5.51E+05 1.621E+05
    217  1  1  231  220   7   7 ()_10f           ()_9d            8.79E+00  3.88E+05 3.887E+05
    218  1  1  231  220   7   8 ()_10f           ()_10d           -0.00E+00  0.00E+00 1.000E+30
    219  1  1  240  231   1   1 ()_5g           ()_4f            1.88E+01  7.64E+07 4.052E+04
    220  1  1  240  231   1   2 ()_5g           ()_5f           -0.00E+00  0.00E+00 1.000E+30
    221  1  1  240  231   1   3 ()_5g           ()_6f           -1.33E-01 -1.59E+05 7.460E+04
    222  1  1  240  231   1   4 ()_5g           ()_7f           -2.11E-02 -6.50E+04 4.654E+04
    223  1  1  240  231   1   5 ()_5g           ()_8f           -7.01E-03 -3.34E+04 3.741E+04
    224  1  1  240  231   1   6 ()_5g           ()_9f           -3.22E-03 -1.98E+04 3.297E+04
    225  1  1  240  231   1   7 ()_5g           ()_10f           -1.77E-03 -1.28E+04 3.039E+04
    226  1  1  240  231   2   1 ()_6g           ()_4f            2.55E+00  2.47E+07 2.626E+04
    227  1  1  240  231   2   2 ()_6g           ()_5f            1.66E+01  1.99E+07 7.460E+04
    228  1  1  240  231   2   3 ()_6g           ()_6f           -0.00E+00  0.00E+00 1.000E+30
    229  1  1  240  231   2   4 ()_6g           ()_7f           -3.56E-01 -1.55E+05 1.237E+05
    230  1  1  240  231   2   5 ()_6g           ()_8f           -6.18E-02 -7.32E+04 7.502E+04
    231  1  1  240  231   2   6 ()_6g           ()_9f           -2.14E-02 -4.09E+04 5.908E+04
    232  1  1  240  231   2   7 ()_6g           ()_10f           -1.01E-02 -2.56E+04 5.129E+04
    233  1  1  240  231   3   1 ()_7g           ()_4f            8.17E-01  1.16E+07 2.166E+04
    234  1  1  240  231   3   2 ()_7g           ()_5f            3.20E+00  9.86E+06 4.654E+04
    235  1  1  240  231   3   3 ()_7g           ()_6f            1.55E+01  6.75E+06 1.237E+05
    236  1  1  240  231   3   4 ()_7g           ()_7f           -0.00E+00  0.00E+00 1.000E+30
    237  1  1  240  231   3   5 ()_7g           ()_8f           -6.46E-01 -1.19E+05 1.906E+05
    238  1  1  240  231   3   6 ()_7g           ()_9f           -1.18E-01 -6.15E+04 1.131E+05
    239  1  1  240  231   3   7 ()_7g           ()_10f           -4.22E-02 -3.67E+04 8.760E+04
    240  1  1  240  231   4   1 ()_8g           ()_4f            3.72E-01  6.56E+06 1.945E+04
    241  1  1  240  231   4   2 ()_8g           ()_5f            1.18E+00  5.63E+06 3.741E+04
    242  1  1  240  231   4   3 ()_8g           ()_6f            3.43E+00  4.06E+06 7.502E+04
    243  1  1  240  231   4   4 ()_8g           ()_7f            1.51E+01  2.77E+06 1.906E+05
    244  1  1  240  231   4   5 ()_8g           ()_8f           -0.00E+00  0.00E+00 1.000E+30
    245  1  1  240  231   4   6 ()_8g           ()_9f           -9.83E-01 -8.48E+04 2.780E+05
    246  1  1  240  231   4   7 ()_8g           ()_10f           -1.88E-01 -4.77E+04 1.621E+05
    247  1  1  240  231   5   1 ()_9g           ()_4f            2.04E-01  4.12E+06 1.818E+04
    248  1  1  240  231   5   2 ()_9g           ()_5f            5.81E-01  3.57E+06 3.297E+04
    249  1  1  240  231   5   3 ()_9g           ()_6f            1.36E+00  2.60E+06 5.908E+04
    250  1  1  240  231   5   4 ()_9g           ()_7f            3.55E+00  1.85E+06 1.131E+05
    251  1  1  240  231   5   5 ()_9g           ()_8f            1.49E+01  1.29E+06 2.780E+05
    252  1  1  240  231   5   6 ()_9g           ()_9f           -0.00E+00  0.00E+00 1.000E+30
    253  1  1  240  231   5   7 ()_9g           ()_10f           -1.36E+00 -6.00E+04 3.887E+05
    254  1  1  240  231   6   1 ()_10g           ()_4f            1.26E-01  2.79E+06 1.737E+04
    255  1  1  240  231   6   2 ()_10g           ()_5f            3.34E-01  2.41E+06 3.039E+04
    256  1  1  240  231   6   3 ()_10g           ()_6f            6.99E-01  1.77E+06 5.129E+04
    257  1  1  240  231   6   4 ()_10g           ()_7f            1.47E+00  1.28E+06 8.760E+04
    258  1  1  240  231   6   5 ()_10g           ()_8f            3.64E+00  9.24E+05 1.621E+05
    259  1  1  240  231   6   6 ()_10g           ()_9f            1.49E+01  6.58E+05 3.887E+05
    260  1  1  240  231   6   7 ()_10g           ()_10f           -0.00E+00  0.00E+00 1.000E+30
    261  1  1  251  240   1   1 ()_6h           ()_5g            3.02E+01  3.62E+07 7.460E+04
    262  1  1  251  240   1   2 ()_6h           ()_6g           -0.00E+00  0.00E+00 1.000E+30
    263  1  1  251  240   1   3 ()_6h           ()_7g           -1.39E-01 -6.06E+04 1.237E+05
    264  1  1  251  240   1   4 ()_6h           ()_8g           -1.98E-02 -2.35E+04 7.502E+04
    265  1  1  251  240   1   5 ()_6h           ()_9g           -6.12E-03 -1.17E+04 5.908E+04
    266  1  1  251  240   1   6 ()_6h           ()_10g           -2.67E-03 -6.77E+03 5.129E+04
    267  1  1  251  240   2   1 ()_7h           ()_5g            3.63E+00  1.12E+07 4.654E+04
    268  1  1  251  240   2   2 ()_7h           ()_6g            2.69E+01  1.17E+07 1.237E+05
    269  1  1  251  240   2   3 ()_7h           ()_7g           -0.00E+00  0.00E+00 1.000E+30
    270  1  1  251  240   2   4 ()_7h           ()_8g           -3.78E-01 -6.94E+04 1.906E+05
    271  1  1  251  240   2   5 ()_7h           ()_9g           -6.00E-02 -3.13E+04 1.131E+05
    272  1  1  251  240   2   6 ()_7h           ()_10g           -1.96E-02 -1.70E+04 8.760E+04
    273  1  1  251  240   3   1 ()_8h           ()_5g            1.08E+00  5.15E+06 3.741E+04
    274  1  1  251  240   3   2 ()_8h           ()_6g            4.78E+00  5.66E+06 7.502E+04
    275  1  1  251  240   3   3 ()_8h           ()_7g            2.51E+01  4.61E+06 1.906E+05
    276  1  1  251  240   3   4 ()_8h           ()_8g           -0.00E+00  0.00E+00 1.000E+30
    277  1  1  251  240   3   5 ()_8h           ()_9g           -6.94E-01 -5.99E+04 2.780E+05
    278  1  1  251  240   3   6 ()_8h           ()_10g           -1.18E-01 -3.00E+04 1.621E+05
    279  1  1  251  240   4   1 ()_9h           ()_5g            4.67E-01  2.87E+06 3.297E+04
    280  1  1  251  240   4   2 ()_9h           ()_6g            1.67E+00  3.19E+06 5.908E+04
    281  1  1  251  240   4   3 ()_9h           ()_7g            5.24E+00  2.73E+06 1.131E+05
    282  1  1  251  240   4   4 ()_9h           ()_8g            2.41E+01  2.08E+06 2.780E+05
    283  1  1  251  240   4   5 ()_9h           ()_9g           -0.00E+00  0.00E+00 1.000E+30
